,station_id,name,latitude,longitude
646,571,"22116    Vernon Ave & 75th St
Name: start_station_name, dtype: object","22116    41.758361
Name: start_lat, dtype: float64","22116   -87.614138
Name: start_lng, dtype: float64"
647,573,"22808    State St & 79th St
Name: start_station_name, dtype: object","22808    41.750765
Name: start_lat, dtype: float64","22808   -87.624438
Name: start_lng, dtype: float64"
648,585,"22902    Cottage Grove Ave & 83rd St
Name: start_station_name, dtype: object","22902    41.743441
Name: start_lat, dtype: float64","22902   -87.604836
Name: start_lng, dtype: float64"
649,16907,"22909    Central Park Blvd & 5th Ave
Name: start_station_name, dtype: object","22909    41.875694
Name: start_lat, dtype: float64","22909   -87.715497
Name: start_lng, dtype: float64"
650,594,"22941    Western Blvd & 48th Pl
Name: start_station_name, dtype: object","22941    41.805706
Name: start_lat, dtype: float64","22941   -87.68341
Name: start_lng, dtype: float64"
651,KA1503000021,"23359    Stony Island Ave & 64th St
Name: start_station_name, dtype: object","23359    41.778881
Name: start_lat, dtype: float64","23359   -87.586647
Name: start_lng, dtype: float64"
652,572,"24222    State St & 76th St
Name: start_station_name, dtype: object","24222    41.756971
Name: start_lat, dtype: float64","24222   -87.624621
Name: start_lng, dtype: float64"
653,570,"25032    Evans Ave & 75th St
Name: start_station_name, dtype: object","25032    41.758518
Name: start_lat, dtype: float64","25032   -87.60647
Name: start_lng, dtype: float64"
654,20236,"25486    Stony Island Ave & 90th St
Name: start_station_name, dtype: object","25486    41.731395
Name: start_lat, dtype: float64","25486   -87.585744
Name: start_lng, dtype: float64"
655,RP-004,"25490    Oakley Ave & Touhy Ave
Name: start_station_name, dtype: object","25490    42.012342
Name: start_lat, dtype: float64","25490   -87.688243
Name: start_lng, dtype: float64"
656,16905,"25558    Central Ave & Lake St
Name: start_station_name, dtype: object","25558    41.887664
Name: start_lat, dtype: float64","25558   -87.765469
Name: start_lng, dtype: float64"
657,595,"25703    Wabash Ave & 87th St
Name: start_station_name, dtype: object","25703    41.736646
Name: start_lat, dtype: float64","25703   -87.622634
Name: start_lng, dtype: float64"
658,418,"26275    Mozart St & Jackson Blvd
Name: start_station_name, dtype: object","26275    41.88
Name: start_lat, dtype: float64","26275   -87.7
Name: start_lng, dtype: float64"
659,20203,"26746    Lawndale Ave & 111th St
Name: start_station_name, dtype: object","26746    41.691319
Name: start_lat, dtype: float64","26746   -87.712886
Name: start_lng, dtype: float64"
660,Hastings WH 2,"27619    Hastings WH 2
Name: start_station_name, dtype: object","27619    41.863533
Name: start_lat, dtype: float64","27619   -87.679664
Name: start_lng, dtype: float64"
661,528,"27951    Pulaski Rd & Lake St
Name: start_station_name, dtype: object","27951    41.885409
Name: start_lat, dtype: float64","27951   -87.726491
Name: start_lng, dtype: float64"
662,20235,"28143    Greenwood Ave & 91st St
Name: start_station_name, dtype: object","28143    41.728264
Name: start_lat, dtype: float64","28143   -87.597299
Name: start_lng, dtype: float64"
663,20129,"28282    Ada St & 113th St
Name: start_station_name, dtype: object","28282    41.687593
Name: start_lat, dtype: float64","28282   -87.655325
Name: start_lng, dtype: float64"
664,20131,"28421    Cottage Grove Ave & 111th Pl
Name: start_station_name, dtype: object","28421    41.69171
Name: start_lat, dtype: float64","28421   -87.610002
Name: start_lng, dtype: float64"
665,334.0,"28877    Lawndale Ave & 30th St
Name: start_station_name, dtype: object","28877    41.84
Name: start_lat, dtype: float64","28877   -87.72
Name: start_lng, dtype: float64"
666,20217,"29206    Torrence Ave & 126th Pl
Name: start_station_name, dtype: object","29206    41.666312
Name: start_lat, dtype: float64","29206   -87.557216
Name: start_lng, dtype: float64"
667,530,"29489    Laramie Ave & Kinzie St
Name: start_station_name, dtype: object","29489    41.887798
Name: start_lat, dtype: float64","29489   -87.755604
Name: start_lng, dtype: float64"
668,KA1503000030,"29878    Jeffery Blvd & 67th St
Name: start_station_name, dtype: object","29878    41.773518
Name: start_lat, dtype: float64","29878   -87.577143
Name: start_lng, dtype: float64"
669,20243,"31692    Michigan Ave & 114th St
Name: start_station_name, dtype: object","31692    41.687027
Name: start_lat, dtype: float64","31692   -87.621131
Name: start_lng, dtype: float64"
670,KA1503000013,"32888    Princeton Ave & Garfield Blvd
Name: start_station_name, dtype: object","32888    41.794996
Name: start_lat, dtype: float64","32888   -87.63312
Name: start_lng, dtype: float64"
671,415,"34187    Western Ave & Lake St
Name: start_station_name, dtype: object","34187    41.88
Name: start_lat, dtype: float64","34187   -87.69
Name: start_lng, dtype: float64"
672,20205,"34444    Western Ave & 111th St
Name: start_station_name, dtype: object","34444    41.691211
Name: start_lat, dtype: float64","34444   -87.681297
Name: start_lng, dtype: float64"
673,339,"34455    Sacramento Ave & Pershing Rd
Name: start_station_name, dtype: object","34455    41.82
Name: start_lat, dtype: float64","34455   -87.7
Name: start_lng, dtype: float64"
674,15692,"34820    California Ave & 26th St
Name: start_station_name, dtype: object","34820    41.84368
Name: start_lat, dtype: float64","34820   -87.694969
Name: start_lng, dtype: float64"
675,20229,"36649    Baltimore Ave & 87th St
Name: start_station_name, dtype: object","36649    41.737336
Name: start_lat, dtype: float64","36649   -87.548515
Name: start_lng, dtype: float64"
676,20116,"36740    Dauphin Ave & 87th St
Name: start_station_name, dtype: object","36740    41.736559
Name: start_lat, dtype: float64","36740   -87.601258
Name: start_lng, dtype: float64"
677,16913,"36851    Cicero Ave & Quincy St
Name: start_station_name, dtype: object","36851    41.877578
Name: start_lat, dtype: float64","36851   -87.745353
Name: start_lng, dtype: float64"
678,519,"36938    Wolcott Ave & Fargo Ave
Name: start_station_name, dtype: object","36938    42.016952
Name: start_lat, dtype: float64","36938   -87.677648
Name: start_lng, dtype: float64"
679,20231,"37702    East End Ave & 87th St
Name: start_station_name, dtype: object","37702    41.736815
Name: start_lat, dtype: float64","37702   -87.582801
Name: start_lng, dtype: float64"
680,428,"38238    Milwaukee Ave & Fullerton Ave
Name: start_station_name, dtype: object","38238    41.92
Name: start_lat, dtype: float64","38238   -87.7
Name: start_lng, dtype: float64"
681,360,"39227    Kilbourn & Roscoe
Name: start_station_name, dtype: object","39227    41.94
Name: start_lat, dtype: float64","39227   -87.74
Name: start_lng, dtype: float64"
682,537,"40637    Kenton Ave & Madison St
Name: start_station_name, dtype: object","40637    41.880708
Name: start_lat, dtype: float64","40637   -87.741018
Name: start_lng, dtype: float64"
683,580,"41115    Exchange Ave & 79th St
Name: start_station_name, dtype: object","41115    41.751731
Name: start_lat, dtype: float64","41115   -87.552812
Name: start_lng, dtype: float64"
684,444,"42475    N Shore Channel Trail & Argyle Ave
Name: start_station_name, dtype: object","42475    41.97
Name: start_lat, dtype: float64","42475   -87.7
Name: start_lng, dtype: float64"
685,583,"42636    Stony Island Ave & 82nd St
Name: start_station_name, dtype: object","42636    41.746559
Name: start_lat, dtype: float64","42636   -87.586005
Name: start_lng, dtype: float64"
686,579,"44566    Phillips Ave & 79th St
Name: start_station_name, dtype: object","44566    41.75182
Name: start_lat, dtype: float64","44566   -87.565211
Name: start_lng, dtype: float64"
687,KA1503000024,"44681    Yates Blvd & 75th St
Name: start_station_name, dtype: object","44681    41.758768
Name: start_lat, dtype: float64","44681   -87.56644
Name: start_lng, dtype: float64"
688,429,"45146    Francisco Ave & Bloomingdale Ave
Name: start_station_name, dtype: object","45146    41.91
Name: start_lat, dtype: float64","45146   -87.7
Name: start_lng, dtype: float64"
689,458,"47055    Washtenaw Ave & Peterson Ave
Name: start_station_name, dtype: object","47055    41.99
Name: start_lat, dtype: float64","47055   -87.7
Name: start_lng, dtype: float64"
690,446,"48541    Francisco Ave & Montrose Ave
Name: start_station_name, dtype: object","48541    41.96
Name: start_lat, dtype: float64","48541   -87.7
Name: start_lng, dtype: float64"
691,420,"48734    Washtenaw Ave & Polk St
Name: start_station_name, dtype: object","48734    41.87
Name: start_lat, dtype: float64","48734   -87.69
Name: start_lng, dtype: float64"
692,474,"48831    Fullerton & Monitor
Name: start_station_name, dtype: object","48831    41.92
Name: start_lat, dtype: float64","48831   -87.77
Name: start_lng, dtype: float64"
693,Lincoln Ave & Roscoe St - Charging,"49582    Lincoln Ave & Roscoe St - Charging
Name: start_station_name, dtype: object","49582    41.943063
Name: start_lat, dtype: float64","49582   -87.670834
Name: start_lng, dtype: float64"
694,389,"49624    Maplewood Ave & 59th St
Name: start_station_name, dtype: object","49624    41.79
Name: start_lat, dtype: float64","49624   -87.69
Name: start_lng, dtype: float64"
695,TA1309000051,"51258    Commercial Ave & 83rd St
Name: start_station_name, dtype: object","51258    41.744642
Name: start_lat, dtype: float64","51258   -87.551254
Name: start_lng, dtype: float64"
696,427,"51380    Whipple St & Roosevelt Rd
Name: start_station_name, dtype: object","51380    41.87
Name: start_lat, dtype: float64","51380   -87.7
Name: start_lng, dtype: float64"
697,653,"55438    Cornell Dr & Hayes Dr
Name: start_station_name, dtype: object","55438    41.780581
Name: start_lat, dtype: float64","55438   -87.585166
Name: start_lng, dtype: float64"
698,577,"55875    Stony Island Ave & South Chicago Ave
Name: start_station_name, dtype: object","55875    41.751126
Name: start_lat, dtype: float64","55875   -87.585307
Name: start_lng, dtype: float64"
699,20237,"55904    Yates Blvd & 93rd St
Name: start_station_name, dtype: object","55904    41.726166
Name: start_lat, dtype: float64","55904   -87.566276
Name: start_lng, dtype: float64"
700,593,"57672    Halsted St & 59th St
Name: start_station_name, dtype: object","57672    41.787539
Name: start_lat, dtype: float64","57672   -87.644874
Name: start_lng, dtype: float64"
701,309,"58349    Narragansett & McLean
Name: start_station_name, dtype: object","58349    41.92
Name: start_lat, dtype: float64","58349   -87.79
Name: start_lng, dtype: float64"
702,564,"58778    Racine Ave & 65th St
Name: start_station_name, dtype: object","58778    41.775393
Name: start_lat, dtype: float64","58778   -87.654308
Name: start_lng, dtype: float64"
703,325,"62816    Harlem Ave & Grace St
Name: start_station_name, dtype: object","62816    41.95
Name: start_lat, dtype: float64","62816   -87.81
Name: start_lng, dtype: float64"
704,20111,"63210    Olive Harvey College
Name: start_station_name, dtype: object","63210    41.709521
Name: start_lat, dtype: float64","63210   -87.590218
Name: start_lng, dtype: float64"
705,20234,"63326    Ashland Ave & 78th St
Name: start_station_name, dtype: object","63326    41.752217
Name: start_lat, dtype: float64","63326   -87.66379
Name: start_lng, dtype: float64"
706,649,"63892    Stewart Ave & 63rd St
Name: start_station_name, dtype: object","63892    41.7798
Name: start_lat, dtype: float64","63892   -87.634804
Name: start_lng, dtype: float64"
707,419,"63979    Sacramento Blvd & Polk St
Name: start_station_name, dtype: object","63979    41.87
Name: start_lat, dtype: float64","63979   -87.7
Name: start_lng, dtype: float64"
708,20101,"64075    Summit Ave & 86th St
Name: start_station_name, dtype: object","64075    41.737838
Name: start_lat, dtype: float64","64075   -87.644832
Name: start_lng, dtype: float64"
709,20226,"64455    Oglesby Ave & 100th St
Name: start_station_name, dtype: object","64455    41.713332
Name: start_lat, dtype: float64","64455   -87.565902
Name: start_lng, dtype: float64"
710,561,"65839    Damen Ave & 59th St
Name: start_station_name, dtype: object","65839    41.785861
Name: start_lat, dtype: float64","65839   -87.674144
Name: start_lng, dtype: float64"
711,16912,"66540    Cicero Ave & Flournoy St
Name: start_station_name, dtype: object","66540    41.872131
Name: start_lat, dtype: float64","66540   -87.746619
Name: start_lng, dtype: float64"
712,404,"67528    Pulaski Rd & 60th St
Name: start_station_name, dtype: object","67528    41.78
Name: start_lat, dtype: float64","67528   -87.72
Name: start_lng, dtype: float64"
713,20209,"68310    S Michigan Ave & E 118th St
Name: start_station_name, dtype: object","68310    41.68
Name: start_lat, dtype: float64","68310   -87.62
Name: start_lng, dtype: float64"
714,346,"68341    Kedzie Ave & 57th St
Name: start_station_name, dtype: object","68341    41.79
Name: start_lat, dtype: float64","68341   -87.7
Name: start_lng, dtype: float64"
715,20210,"72438    State St & 123rd St
Name: start_station_name, dtype: object","72438    41.670644
Name: start_lat, dtype: float64","72438   -87.622586
Name: start_lng, dtype: float64"
716,387,"73477    St Louis Ave & 59th St
Name: start_station_name, dtype: object","73477    41.79
Name: start_lat, dtype: float64","73477   -87.71
Name: start_lng, dtype: float64"
717,441,"74565    Virginia Ave & Catalpa Ave
Name: start_station_name, dtype: object","74565    41.98
Name: start_lat, dtype: float64","74565   -87.7
Name: start_lng, dtype: float64"
718,434,"76875    Albany Ave & Belmont Ave
Name: start_station_name, dtype: object","76875    41.94
Name: start_lat, dtype: float64","76875   -87.71
Name: start_lng, dtype: float64"
719,20201,"79655    Kedzie Ave & 104th St
Name: start_station_name, dtype: object","79655    41.7
Name: start_lat, dtype: float64","79655   -87.7
Name: start_lng, dtype: float64"
720,390,"79689    California Ave & Marquette Rd
Name: start_station_name, dtype: object","79689    41.77
Name: start_lat, dtype: float64","79689   -87.69
Name: start_lng, dtype: float64"
721,KA1503000010,"79903    Halsted St & 51st St
Name: start_station_name, dtype: object","79903    41.844651
Name: start_lat, dtype: float64","79903   -87.723265
Name: start_lng, dtype: float64"
722,20228,"79983    Constance Ave & 95th St
Name: start_station_name, dtype: object","79983    41.72208
Name: start_lat, dtype: float64","79983   -87.578961
Name: start_lng, dtype: float64"
723,20212,"80014    Altgeld Gardens
Name: start_station_name, dtype: object","80014    41.657074
Name: start_lat, dtype: float64","80014   -87.598876
Name: start_lng, dtype: float64"
724,15682,"80307    Kedzie Ave & Roosevelt Rd
Name: start_station_name, dtype: object","80307    41.86653
Name: start_lat, dtype: float64","80307   -87.70638
Name: start_lng, dtype: float64"
725,460,"80403    Francisco Ave & Hollywood Ave
Name: start_station_name, dtype: object","80403    41.98
Name: start_lat, dtype: float64","80403   -87.7
Name: start_lng, dtype: float64"
726,341,"80506    Archer Ave & 43rd St
Name: start_station_name, dtype: object","80506    41.82
Name: start_lat, dtype: float64","80506   -87.7
Name: start_lng, dtype: float64"
727,385,"80623    St Louis Ave & Norman Bobbins Ave
Name: start_station_name, dtype: object","80623    41.79
Name: start_lat, dtype: float64","80623   -87.71
Name: start_lng, dtype: float64"
728,20207,"80644    Major Taylor Trail & 115th St
Name: start_station_name, dtype: object","80644    41.684961
Name: start_lat, dtype: float64","80644   -87.645336
Name: start_lng, dtype: float64"
729,353,"80684    Meade Ave & Diversey Ave
Name: start_station_name, dtype: object","80684    41.93
Name: start_lat, dtype: float64","80684   -87.78
Name: start_lng, dtype: float64"
730,377,"81065    Bloomingdale Ave & Harlem Ave
Name: start_station_name, dtype: object","81065    41.91
Name: start_lat, dtype: float64","81065   -87.81
Name: start_lng, dtype: float64"
731,20107,"81150    Walden Pkwy & 100th St
Name: start_station_name, dtype: object","81150    41.712234
Name: start_lat, dtype: float64","81150   -87.66771
Name: start_lng, dtype: float64"
732,20133,"81314    Woodlawn & 103rd - Olive Harvey Vaccination Site
Name: start_station_name, dtype: object","81314    41.71
Name: start_lat, dtype: float64","81314   -87.59
Name: start_lng, dtype: float64"
733,301,"85501    Monticello Ave & Chicago Ave
Name: start_station_name, dtype: object","85501    41.9
Name: start_lat, dtype: float64","85501   -87.72
Name: start_lng, dtype: float64"
734,359,"88044    Kilbourn & Belden
Name: start_station_name, dtype: object","88044    41.92
Name: start_lat, dtype: float64","88044   -87.74
Name: start_lng, dtype: float64"
735,307,"89729    Leamington Ave & Hirsch St
Name: start_station_name, dtype: object","89729    41.91
Name: start_lat, dtype: float64","89729   -87.75
Name: start_lng, dtype: float64"
736,401,"91955    Kildare Ave & 47th St
Name: start_station_name, dtype: object","91955    41.81
Name: start_lat, dtype: float64","91955   -87.73
Name: start_lng, dtype: float64"
737,20220,"92266    Avenue L & 114th St
Name: start_station_name, dtype: object","92266    41.69
Name: start_lat, dtype: float64","92266   -87.54
Name: start_lng, dtype: float64"
738,20112,"92964    Indiana Ave & 103rd St
Name: start_station_name, dtype: object","92964    41.707178
Name: start_lat, dtype: float64","92964   -87.618335
Name: start_lng, dtype: float64"
739,381,"94804    Francisco Ave & 47th St
Name: start_station_name, dtype: object","94804    41.81
Name: start_lat, dtype: float64","94804   -87.7
Name: start_lng, dtype: float64"
740,354,"95821    Parkside Ave & Armitage Ave
Name: start_station_name, dtype: object","95821    41.92
Name: start_lat, dtype: float64","95821   -87.77
Name: start_lng, dtype: float64"
741,20120,"95913    Stewart Ave & 83rd St
Name: start_station_name, dtype: object","95913    41.743736
Name: start_lat, dtype: float64","95913   -87.634088
Name: start_lng, dtype: float64"
742,20114,"96018    Doty Ave & 111th St
Name: start_station_name, dtype: object","96018    41.695036
Name: start_lat, dtype: float64","96018   -87.598679
Name: start_lng, dtype: float64"
743,318,"96207    Oak Park & Wellington
Name: start_station_name, dtype: object","96207    41.93
Name: start_lat, dtype: float64","96207   -87.8
Name: start_lng, dtype: float64"
744,406,"96353    Kostner Ave & 63rd St
Name: start_station_name, dtype: object","96353    41.78
Name: start_lat, dtype: float64","96353   -87.73
Name: start_lng, dtype: float64"
745,400,"96402    Lawler Ave & 50th St
Name: start_station_name, dtype: object","96402    41.8
Name: start_lat, dtype: float64","96402   -87.75
Name: start_lng, dtype: float64"
746,20123,"96530    Western Ave & 104th St
Name: start_station_name, dtype: object","96530    41.704619
Name: start_lat, dtype: float64","96530   -87.681086
Name: start_lng, dtype: float64"
747,393,"96536    Oketo Ave & Addison St
Name: start_station_name, dtype: object","96536    41.94
Name: start_lat, dtype: float64","96536   -87.81
Name: start_lng, dtype: float64"
748,402,"96563    Kenneth Ave & 50th St
Name: start_station_name, dtype: object","96563    41.8
Name: start_lat, dtype: float64","96563   -87.73
Name: start_lng, dtype: float64"
749,365.0,"97215    Kildare Ave & 26th St
Name: start_station_name, dtype: object","97215    41.84
Name: start_lat, dtype: float64","97215   -87.73
Name: start_lng, dtype: float64"
750,15687,"97340    Central Park Ave & 24th St
Name: start_station_name, dtype: object","97340    41.848064
Name: start_lat, dtype: float64","97340   -87.715149
Name: start_lng, dtype: float64"
751,386,"98319    Rockwell St & 57th St
Name: start_station_name, dtype: object","98319    41.79
Name: start_lat, dtype: float64","98319   -87.69
Name: start_lng, dtype: float64"
752,20221,"98435    Torrence Ave & 106th St
Name: start_station_name, dtype: object","98435    41.702874
Name: start_lat, dtype: float64","98435   -87.559969
Name: start_lng, dtype: float64"
753,KA1504000168,"98724    Western & 28th - Velasquez Institute Vaccinati...
Name: start_station_name, dtype: object","98724    41.84158
Name: start_lat, dtype: float64","98724   -87.685146
Name: start_lng, dtype: float64"
754,331.0,"98985    Pulaski Rd & 21st St
Name: start_station_name, dtype: object","98985    41.85
Name: start_lat, dtype: float64","98985   -87.72
Name: start_lng, dtype: float64"
755,352,"99089    Sayre & Diversey
Name: start_station_name, dtype: object","99089    41.93
Name: start_lat, dtype: float64","99089   -87.8
Name: start_lng, dtype: float64"
756,348,"99272    Western Ave & 62nd St
Name: start_station_name, dtype: object","99272    41.78
Name: start_lat, dtype: float64","99272   -87.68
Name: start_lng, dtype: float64"
757,20223,"99848    Ewing Ave & Burnham Greenway
Name: start_station_name, dtype: object","99848    41.712694
Name: start_lat, dtype: float64","99848   -87.53459
Name: start_lng, dtype: float64"
758,20118,"102884    Eggleston Ave & 92nd St
Name: start_station_name, dtype: object","102884    41.72762
Name: start_lat, dtype: float64","102884   -87.634874
Name: start_lng, dtype: float64"
759,20127,"1490    Halsted St & 111th St
Name: end_station_name, dtype: object","1490    41.692263
Name: end_lat, dtype: float64","1490   -87.642612
Name: end_lng, dtype: float64"
760,20249.0,"2418    N Clark St & W Elm St
Name: end_station_name, dtype: object","2418    41.9
Name: end_lat, dtype: float64","2418   -87.63
Name: end_lng, dtype: float64"
761,540,"7983    Laramie Ave & Madison St
Name: end_station_name, dtype: object","7983    41.880207
Name: end_lat, dtype: float64","7983   -87.755337
Name: end_lng, dtype: float64"
762,16948,"11195    Ashland Ave & 63rd St
Name: end_station_name, dtype: object","11195    41.779374
Name: end_lat, dtype: float64","11195   -87.664843
Name: end_lng, dtype: float64"
763,20215,"13247    Hegewisch Metra Station
Name: end_station_name, dtype: object","13247    41.648501
Name: end_lat, dtype: float64","13247   -87.54609
Name: end_lng, dtype: float64"
764,576,"21991    Greenwood Ave & 79th St
Name: end_station_name, dtype: object","21991    41.751294
Name: end_lat, dtype: float64","21991   -87.597552
Name: end_lng, dtype: float64"
765,20105,"26167    Halsted St & 96th St
Name: end_station_name, dtype: object","26167    41.719712
Name: end_lat, dtype: float64","26167   -87.64302
Name: end_lng, dtype: float64"
766,20204,"26746    Kedzie Ave & 110th St
Name: end_station_name, dtype: object","26746    41.692395
Name: end_lat, dtype: float64","26746   -87.700961
Name: end_lng, dtype: float64"
767,20255.0,"28021    N Damen Ave & W Chicago Ave
Name: end_station_name, dtype: object","28021    41.9
Name: end_lat, dtype: float64","28021   -87.68
Name: end_lng, dtype: float64"
768,20233,"33667    Halsted St & 78th St
Name: end_station_name, dtype: object","33667    41.752487
Name: end_lat, dtype: float64","33667   -87.643902
Name: end_lng, dtype: float64"
769,329.0,"36653    Central Park Ave & Douglas Blvd
Name: end_station_name, dtype: object","36653    41.86
Name: end_lat, dtype: float64","36653   -87.72
Name: end_lng, dtype: float64"
770,16970,"36998    Bennett Ave & 79th St
Name: end_station_name, dtype: object","36998    41.751785
Name: end_lat, dtype: float64","36998   -87.578496
Name: end_lng, dtype: float64"
771,534,"40637    Karlov Ave & Madison St
Name: end_station_name, dtype: object","40637    41.88085
Name: end_lat, dtype: float64","40637   -87.727907
Name: end_lng, dtype: float64"
772,586,"45173    MLK Jr Dr & 83rd St
Name: end_station_name, dtype: object","45173    41.743116
Name: end_lat, dtype: float64","45173   -87.6148
Name: end_lng, dtype: float64"
773,16916,"56919    Central Ave & Madison St
Name: end_station_name, dtype: object","56919    41.880121
Name: end_lat, dtype: float64","56919   -87.763238
Name: end_lng, dtype: float64"
774,20103,"70063    Prospect Sq & 91st St
Name: end_station_name, dtype: object","70063    41.728234
Name: end_lat, dtype: float64","70063   -87.667524
Name: end_lng, dtype: float64"
775,439,"77367    Campbell Ave & Irving Park Rd
Name: end_station_name, dtype: object","77367    41.95
Name: end_lat, dtype: float64","77367   -87.69
Name: end_lng, dtype: float64"
776,388,"84895    Richmond St & 59th St
Name: end_station_name, dtype: object","84895    41.79
Name: end_lat, dtype: float64","84895   -87.7
Name: end_lng, dtype: float64"
777,332.0,"86952    Harding Ave & 26th St
Name: end_station_name, dtype: object","86952    41.84
Name: end_lat, dtype: float64","86952   -87.72
Name: end_lng, dtype: float64"
